identifier,type,same_as,diary,page
https://mbdiaries.itatti.harvard.edu/annotation/651f8a4b-0137-4b5d-af71-63535c8ddbb8/body,place,"['https://www.wikidata.org/wiki/Q51252', 'https://www.geonames.org/6295660']",1894-95,94
https://mbdiaries.itatti.harvard.edu/annotation/26afbe66-1588-4816-8643-497fd9d9db07/body,place,"['https://www.wikidata.org/wiki/Q7007729', 'https://www.geonames.org/6690572']",1894-95,94
https://mbdiaries.itatti.harvard.edu/annotation/d1d84e5e-59ac-4c25-b63c-2d0001c4d55f/body,date,['1895-01-30T00:00:00+00:00'],1894-95,94
https://mbdiaries.itatti.harvard.edu/annotation/275bdc82-e877-406a-8651-41997d60dd02/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,96
https://mbdiaries.itatti.harvard.edu/annotation/275bdc82-e877-406a-8651-41997d60dd02/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,96
https://mbdiaries.itatti.harvard.edu/annotation/275bdc82-e877-406a-8651-41997d60dd02/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,96
https://mbdiaries.itatti.harvard.edu/annotation/f6687479-a622-4722-b445-da4e63b15746/body,date,['1895-02-04T00:00:00+00:00'],1894-95,96
https://mbdiaries.itatti.harvard.edu/annotation/275bdc82-e877-406a-8651-41997d60dd02/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,96
https://mbdiaries.itatti.harvard.edu/annotation/46a78d79-7af0-4296-ac7e-7d5a1af2b3bf/body,date,['1895-02-09T00:00:00+00:00'],1894-95,97
https://mbdiaries.itatti.harvard.edu/annotation/44deb974-73fd-46c6-bf48-d628827481fa/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,97
https://mbdiaries.itatti.harvard.edu/annotation/46a78d79-7af0-4296-ac7e-7d5a1af2b3bf/body,date,['1895-02-09T00:00:00+00:00'],1894-95,97
https://mbdiaries.itatti.harvard.edu/annotation/f05b1116-f9bf-4a15-a2bc-60abfaeece10/body,place,"['https://www.wikidata.org/wiki/Q7308935', 'https://www.geonames.org/6620761']",1894-95,97
https://mbdiaries.itatti.harvard.edu/annotation/732ae9aa-2459-4fe5-b129-5b0e983b2ee5/body,place,"['https://www.wikidata.org/wiki/Q13020', 'https://www.geonames.org/3176722']",1894-95,98
https://mbdiaries.itatti.harvard.edu/annotation/dedc89e3-520e-4fa4-847a-6aa183137cce/body,date,['1895-02-10T00:00:00+00:00'],1894-95,98
https://mbdiaries.itatti.harvard.edu/annotation/c6e77b77-e504-47b0-bc91-654942816d50/body,place,"['https://www.wikidata.org/wiki/Q51252', 'https://www.geonames.org/6295660']",1894-95,99
https://mbdiaries.itatti.harvard.edu/annotation/69d48970-96ec-4e70-851b-c54e7f02f8c3/body,date,['1895-02-12T00:00:00+00:00'],1894-95,99
https://mbdiaries.itatti.harvard.edu/annotation/e25e2ba7-8560-4721-92f6-55aa6a2b1abb/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,100
https://mbdiaries.itatti.harvard.edu/annotation/738f188d-cab8-4d84-a154-f885354d5c83/body,date,['1895-02-13T00:00:00+00:00'],1894-95,100
https://mbdiaries.itatti.harvard.edu/annotation/378e2a72-e7a2-4114-8d4c-250eca95c32a/body,date,['1895-02-14T00:00:00+00:00'],1894-95,100
https://mbdiaries.itatti.harvard.edu/annotation/884dc24f-82b0-492d-b5ee-cca18f09601f/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,100
https://mbdiaries.itatti.harvard.edu/annotation/2dd6441c-6bd4-47dd-9c6a-e7a65cbe462d/body,date,['1895-02-15T00:00:00+00:00'],1894-95,101
https://mbdiaries.itatti.harvard.edu/annotation/1e3af82e-68ef-4c13-a06a-12e40db75446/body,place,"['https://www.wikidata.org/wiki/Q7007729', 'https://www.geonames.org/6690589']",1894-95,101
https://mbdiaries.itatti.harvard.edu/annotation/546452d1-dcee-42e1-9d30-f9cd6d7b2dfb/body,place,"['https://www.wikidata.org/wiki/Q490', 'https://www.geonames.org/3173435']",1894-95,102
https://mbdiaries.itatti.harvard.edu/annotation/25f9de98-bdb1-4ba1-b475-d900dfa9c497/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,102
https://mbdiaries.itatti.harvard.edu/annotation/f8cba3ad-e216-46ec-9795-ec65548fcd9a/body,date,['1895-02-17T00:00:00+00:00'],1894-95,102
https://mbdiaries.itatti.harvard.edu/annotation/f8cba3ad-e216-46ec-9795-ec65548fcd9a/body,date,['1895-02-17T00:00:00+00:00'],1894-95,102
https://mbdiaries.itatti.harvard.edu/annotation/975ec9e4-7ebe-490e-a606-0d91ed7178e4/body,date,['1895-02-18T00:00:00+00:00'],1894-95,102
https://mbdiaries.itatti.harvard.edu/annotation/25f9de98-bdb1-4ba1-b475-d900dfa9c497/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,102
https://mbdiaries.itatti.harvard.edu/annotation/d9453c34-01af-4ff9-b974-5e0f4cbef8a5/body,place,"['https://www.wikidata.org/wiki/Q2944202', 'https://www.geonames.org/9884732']",1894-95,103
https://mbdiaries.itatti.harvard.edu/annotation/069f6ce3-dcf2-4dc3-bb00-de824eaf56a0/body,date,['1895-02-21T00:00:00+00:00'],1894-95,103
https://mbdiaries.itatti.harvard.edu/annotation/af5f72f5-fbea-413d-b5cc-f2f4af07bbe5/body,place,"['https://www.wikidata.org/wiki/Q1542452', 'https://www.geonames.org/6942924']",1894-95,103
https://mbdiaries.itatti.harvard.edu/annotation/069f6ce3-dcf2-4dc3-bb00-de824eaf56a0/body,date,['1895-02-21T00:00:00+00:00'],1894-95,103
https://mbdiaries.itatti.harvard.edu/annotation/14df40a1-7de0-4086-b221-15a85dc7e511/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,104
https://mbdiaries.itatti.harvard.edu/annotation/12cefd83-d5a5-4787-bb32-d87f559efbc0/body,date,['1895-02-22T00:00:00+00:00'],1894-95,104
https://mbdiaries.itatti.harvard.edu/annotation/a9cbc6da-9133-42e2-8ea1-c30a4a272e84/body,date,['1895-02-26T00:00:00+00:00'],1894-95,105
https://mbdiaries.itatti.harvard.edu/annotation/2a821f2b-31fe-4694-a91c-5505d31b329c/body,date,['1895-02-25T00:00:00+00:00'],1894-95,105
https://mbdiaries.itatti.harvard.edu/annotation/2f73243b-f04e-48e7-9e5d-674bee2b1ec8/body,place,"['https://www.wikidata.org/wiki/Q3892513', 'https://www.geonames.org/3171775']",1894-95,105
https://mbdiaries.itatti.harvard.edu/annotation/884a10cf-fd15-42ca-afa8-ad7225cd712e/body,date,['1895-02-24T00:00:00+00:00'],1894-95,105
https://mbdiaries.itatti.harvard.edu/annotation/e90f2d71-72ad-4ccf-b277-63c77ecf863e/body,date,['1895-02-27T00:00:00+00:00'],1894-95,106
https://mbdiaries.itatti.harvard.edu/annotation/a7e66d82-7a49-48a9-a5e7-1120644f7793/body,place,"['https://www.wikidata.org/wiki/Q29286', 'https://www.geonames.org/6697950']",1894-95,106
https://mbdiaries.itatti.harvard.edu/annotation/e90f2d71-72ad-4ccf-b277-63c77ecf863e/body,date,['1895-02-27T00:00:00+00:00'],1894-95,106
https://mbdiaries.itatti.harvard.edu/annotation/7ecc5192-f288-4f80-87c1-f66056b806bf/body,place,"['https://www.wikidata.org/wiki/Q1547200', 'https://www.geonames.org/6691855']",1894-95,106
https://mbdiaries.itatti.harvard.edu/annotation/e90f2d71-72ad-4ccf-b277-63c77ecf863e/body,date,['1895-02-27T00:00:00+00:00'],1894-95,106
https://mbdiaries.itatti.harvard.edu/annotation/bf9b2e58-8598-41be-b5fc-5ebd355e4c5d/body,place,"['https://www.wikidata.org/wiki/Q51252', 'https://www.geonames.org/6295660']",1894-95,106
https://mbdiaries.itatti.harvard.edu/annotation/a0311d8b-3381-448d-9672-cee7d8184c5b/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,108
https://mbdiaries.itatti.harvard.edu/annotation/939aa3a3-6f7b-4075-975b-be3de88976e4/body,date,['1895-03-01T00:00:00+00:00'],1894-95,108
https://mbdiaries.itatti.harvard.edu/annotation/493a590b-1dd8-4de1-85c4-ae2616a8e8e7/body,date,['1895-03-03T00:00:00+00:00'],1894-95,108
https://mbdiaries.itatti.harvard.edu/annotation/a0311d8b-3381-448d-9672-cee7d8184c5b/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,108
https://mbdiaries.itatti.harvard.edu/annotation/a0311d8b-3381-448d-9672-cee7d8184c5b/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,108
https://mbdiaries.itatti.harvard.edu/annotation/2f29df9f-4f48-41e8-a7b3-9bff9bbc74a1/body,date,['1895-03-02T00:00:00+00:00'],1894-95,108
https://mbdiaries.itatti.harvard.edu/annotation/c4aae325-3aea-4331-8170-db0d70c54c6e/body,date,['1895-03-04T00:00:00+00:00'],1894-95,109
https://mbdiaries.itatti.harvard.edu/annotation/8af34abf-5ac2-4eea-a185-78487c2618c7/body,place,"['https://www.wikidata.org/wiki/Q31613524', 'https://www.geonames.org/3166748']",1894-95,109
https://mbdiaries.itatti.harvard.edu/annotation/b20060c1-e963-42f0-9d96-03146d9cc04e/body,date,['1895-03-07T00:00:00+00:00'],1894-95,110
https://mbdiaries.itatti.harvard.edu/annotation/edf97491-f855-4c62-b9bb-3ad00449f87b/body,date,['1895-03-08T00:00:00+00:00'],1894-95,110
https://mbdiaries.itatti.harvard.edu/annotation/e540b068-2c4d-4f28-9819-93488736c9b2/body,place,"['https://www.wikidata.org/wiki/Q3892357', 'https://www.geonames.org/3171475']",1894-95,110
https://mbdiaries.itatti.harvard.edu/annotation/0340c085-109d-4734-aec3-e1893c915c72/body,date,['1895-03-06T00:00:00+00:00'],1894-95,110
https://mbdiaries.itatti.harvard.edu/annotation/bda01f9f-2c8c-4a19-82de-7e8f60639b59/body,place,"['https://www.wikidata.org/wiki/Q7007729', 'https://www.geonames.org/6690595']",1894-95,111
https://mbdiaries.itatti.harvard.edu/annotation/2b98f977-2f25-43a7-a3b5-a267b8d36acc/body,date,['1895-03-09T00:00:00+00:00'],1894-95,111
https://mbdiaries.itatti.harvard.edu/annotation/d06767db-e6f8-4c18-a770-ed6ed292909e/body,place,"['https://www.wikidata.org/wiki/Q13020', 'https://www.geonames.org/3176722']",1894-95,112
https://mbdiaries.itatti.harvard.edu/annotation/31932f6e-7c51-42f1-82d0-0c09591a0b59/body,date,['1895-03-12T00:00:00+00:00'],1894-95,112
https://mbdiaries.itatti.harvard.edu/annotation/5df27117-c348-4718-8942-0072b05807fb/body,date,['1895-03-13T00:00:00+00:00'],1894-95,112
https://mbdiaries.itatti.harvard.edu/annotation/d06767db-e6f8-4c18-a770-ed6ed292909e/body,place,"['https://www.wikidata.org/wiki/Q13020', 'https://www.geonames.org/3176722']",1894-95,112
https://mbdiaries.itatti.harvard.edu/annotation/e5c3c2f2-55ee-4e11-be7c-6fecbdbcc697/body,date,['1895-03-11T00:00:00+00:00'],1894-95,112
https://mbdiaries.itatti.harvard.edu/annotation/d06767db-e6f8-4c18-a770-ed6ed292909e/body,place,"['https://www.wikidata.org/wiki/Q13020', 'https://www.geonames.org/3176722']",1894-95,112
https://mbdiaries.itatti.harvard.edu/annotation/15546d64-c2c4-4d9a-b92b-694cf2c8fb4c/body,place,"['https://www.wikidata.org/wiki/Q162633', 'https://www.geonames.org/3183001']",1894-95,113
https://mbdiaries.itatti.harvard.edu/annotation/9152f965-d530-4192-a39d-3a7f1f028dad/body,date,['1895-03-15T00:00:00+00:00'],1894-95,113
https://mbdiaries.itatti.harvard.edu/annotation/9152f965-d530-4192-a39d-3a7f1f028dad/body,date,['1895-03-15T00:00:00+00:00'],1894-95,113
https://mbdiaries.itatti.harvard.edu/annotation/5d1951ea-cf1b-4730-90d3-de6583fa3b1b/body,date,['1895-03-16T00:00:00+00:00'],1894-95,113
https://mbdiaries.itatti.harvard.edu/annotation/b6d8a6e8-9206-41c3-8420-610784130a23/body,place,"['https://www.wikidata.org/wiki/Q748689', 'https://www.geonames.org/6542131']",1894-95,113
https://mbdiaries.itatti.harvard.edu/annotation/9152f965-d530-4192-a39d-3a7f1f028dad/body,date,['1895-03-15T00:00:00+00:00'],1894-95,113
https://mbdiaries.itatti.harvard.edu/annotation/d2408d44-9f29-47b2-9ff9-af4a630a80c7/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,113
https://mbdiaries.itatti.harvard.edu/annotation/a8c70036-0e87-446e-83a9-6de58c00c2f8/body,place,"['https://www.wikidata.org/wiki/Q3556174', 'https://www.geonames.org/3165524']",1894-95,113
https://mbdiaries.itatti.harvard.edu/annotation/6314d4a0-022a-4f9a-be7d-9cab283956b7/body,date,['1895-03-17T00:00:00+00:00'],1894-95,114
https://mbdiaries.itatti.harvard.edu/annotation/2a83e124-b636-44ca-941b-7017932cc9a9/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,114
https://mbdiaries.itatti.harvard.edu/annotation/4fdf1b16-a352-4d8b-80a9-188b694c8c7f/body,date,['1895-03-18T00:00:00+00:00'],1894-95,114
https://mbdiaries.itatti.harvard.edu/annotation/2f001695-0f56-4439-92ae-acd9f3367b8d/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,114
https://mbdiaries.itatti.harvard.edu/annotation/931afb2f-ce9c-48fe-b3f8-35de8e06bc69/body,date,['1895-03-23T00:00:00+00:00'],1894-95,115
https://mbdiaries.itatti.harvard.edu/annotation/70eb3531-fbf9-4e0c-a1e1-00461b6dd387/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,115
https://mbdiaries.itatti.harvard.edu/annotation/70eb3531-fbf9-4e0c-a1e1-00461b6dd387/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,115
https://mbdiaries.itatti.harvard.edu/annotation/7b0b6b34-fa4b-4832-81c0-6a4862974cd6/body,date,['1895-03-20T00:00:00+00:00'],1894-95,115
https://mbdiaries.itatti.harvard.edu/annotation/d7f4fa76-0f5c-4146-92d3-18b4cebf24a7/body,date,['1895-03-21T00:00:00+00:00'],1894-95,115
https://mbdiaries.itatti.harvard.edu/annotation/03131551-6562-4bd6-965a-29b07fc1524d/body,date,['1895-03-22T00:00:00+00:00'],1894-95,115
https://mbdiaries.itatti.harvard.edu/annotation/847addf8-20aa-4f6c-b495-99cec4de6f37/body,date,['1895-03-24T00:00:00+00:00'],1894-95,116
https://mbdiaries.itatti.harvard.edu/annotation/eaef4015-7042-418a-ac09-83142b94c1ed/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,116
https://mbdiaries.itatti.harvard.edu/annotation/116547f5-a158-468c-905e-611fcb268bd6/body,place,"['https://www.wikidata.org/wiki/None', 'https://www.geonames.org/None']",1894-95,117
https://mbdiaries.itatti.harvard.edu/annotation/16d465ee-ef06-40a1-8e50-99e3f8becdda/body,date,['1895-03-26T00:00:00+00:00'],1894-95,117
https://mbdiaries.itatti.harvard.edu/annotation/8542a863-13fa-4ee1-85f9-55ffba438b60/body,date,['1895-03-30T00:00:00+00:00'],1894-95,118
https://mbdiaries.itatti.harvard.edu/annotation/b773dd33-a3d6-445e-8347-a7c800672969/body,date,['1895-03-29T00:00:00+00:00'],1894-95,118
https://mbdiaries.itatti.harvard.edu/annotation/c2fc976d-32b5-4021-9cd9-f4d2d9c87b8c/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,118
https://mbdiaries.itatti.harvard.edu/annotation/fef3c953-3602-40ee-9ba3-33982f33f4da/body,date,['1895-03-27T00:00:00+00:00'],1894-95,118
https://mbdiaries.itatti.harvard.edu/annotation/878f4fa3-48ad-4371-b377-d2dc991a8b17/body,date,['1895-03-28T00:00:00+00:00'],1894-95,118
https://mbdiaries.itatti.harvard.edu/annotation/d44d5e1b-57ad-443d-b108-2efda984a87c/body,date,['1895-04-05T00:00:00+00:00'],1894-95,120
https://mbdiaries.itatti.harvard.edu/annotation/1422123f-e6fe-49f3-b157-639880b3aa9a/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,120
https://mbdiaries.itatti.harvard.edu/annotation/1fb75430-01ec-4dd8-bf5d-d536a40d4f0a/body,date,['1895-04-03T00:00:00+00:00'],1894-95,120
https://mbdiaries.itatti.harvard.edu/annotation/8fbe89c3-6e8d-4067-8f5c-a47e4938fe97/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,120
https://mbdiaries.itatti.harvard.edu/annotation/f68393e7-61e5-4df4-93e9-f4a883944b4e/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,121
https://mbdiaries.itatti.harvard.edu/annotation/cf294786-b6b0-411c-b85f-33219f2d8355/body,date,['1895-04-08T00:00:00+00:00'],1894-95,121
https://mbdiaries.itatti.harvard.edu/annotation/f68393e7-61e5-4df4-93e9-f4a883944b4e/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,121
https://mbdiaries.itatti.harvard.edu/annotation/f68393e7-61e5-4df4-93e9-f4a883944b4e/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,121
https://mbdiaries.itatti.harvard.edu/annotation/0091ca96-8c85-48e5-b0c9-d8dadb862245/body,date,['1895-04-09T00:00:00+00:00'],1894-95,121
https://mbdiaries.itatti.harvard.edu/annotation/72b77e9f-b663-47f0-98c1-f2ed01ea829a/body,date,['1895-04-07T00:00:00+00:00'],1894-95,121
https://mbdiaries.itatti.harvard.edu/annotation/f68393e7-61e5-4df4-93e9-f4a883944b4e/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,121
https://mbdiaries.itatti.harvard.edu/annotation/59161ed0-fd3f-4907-aed6-38624b55e3dd/body,date,['1895-04-06T00:00:00+00:00'],1894-95,121
https://mbdiaries.itatti.harvard.edu/annotation/1b608231-4ff8-4ad8-951b-8672862c8179/body,place,"['https://www.wikidata.org/wiki/Q747328', 'https://www.geonames.org/3173331']",1894-95,122
https://mbdiaries.itatti.harvard.edu/annotation/7560e060-d8ab-44a0-b87a-08f706a83b5c/body,place,"['https://www.wikidata.org/wiki/Q13160', 'https://www.geonames.org/3176722']",1894-95,122
https://mbdiaries.itatti.harvard.edu/annotation/ffe296fe-d498-482b-b9a6-09968039e046/body,date,['1895-04-29T00:00:00+00:00'],1894-95,122
https://mbdiaries.itatti.harvard.edu/annotation/874c663e-84a3-4839-8c12-baee368ea117/body,date,['1895-04-28T00:00:00+00:00'],1894-95,122
https://mbdiaries.itatti.harvard.edu/annotation/d9b078c8-6f82-49b7-8965-5e239a5026cc/body,place,"['https://www.wikidata.org/wiki/Q13364', 'https://www.geonames.org/3173331']",1894-95,122
https://mbdiaries.itatti.harvard.edu/annotation/ffe296fe-d498-482b-b9a6-09968039e046/body,date,['1895-04-29T00:00:00+00:00'],1894-95,122
https://mbdiaries.itatti.harvard.edu/annotation/ffe296fe-d498-482b-b9a6-09968039e046/body,date,['1895-04-29T00:00:00+00:00'],1894-95,122
https://mbdiaries.itatti.harvard.edu/annotation/d5cc458a-464b-436f-8f75-dd150a67c84a/body,place,"['https://www.wikidata.org/wiki/Q3948391', 'https://www.geonames.org/8949611']",1894-95,122
https://mbdiaries.itatti.harvard.edu/annotation/4f3fe0c0-4f6d-405d-ab7e-0cdb9b5233c7/body,date,['1895-05-07T00:00:00+00:00'],1894-95,124
https://mbdiaries.itatti.harvard.edu/annotation/342bb5c9-1d0f-461d-b133-31454da76ed4/body,place,"['https://www.wikidata.org/wiki/Q13295', 'https://www.geonames.org/3176722']",1894-95,124
https://mbdiaries.itatti.harvard.edu/annotation/6324e768-bbb1-4f5b-a62b-9c08ee192607/body,date,['1895-05-13T00:00:00+00:00'],1894-95,129
https://mbdiaries.itatti.harvard.edu/annotation/6ba6a07e-0e9d-4fb6-9880-e186a8303ada/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,129
https://mbdiaries.itatti.harvard.edu/annotation/c357e216-983f-4a84-be18-3e5203afdd1e/body,place,"['https://www.wikidata.org/wiki/N/A', 'https://www.geonames.org/N/A']",1894-95,130
https://mbdiaries.itatti.harvard.edu/annotation/def1d0ef-621e-4d3c-a153-1e590a8349b8/body,date,['1895-05-13T00:00:00+00:00'],1894-95,130
https://mbdiaries.itatti.harvard.edu/annotation/58d332cf-183d-4f8c-ba91-67d3eb6ec334/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,133
https://mbdiaries.itatti.harvard.edu/annotation/4af58ff3-d3dd-4223-a8d3-9d0b6d22700f/body,date,['1895-05-14T00:00:00+00:00'],1894-95,133
https://mbdiaries.itatti.harvard.edu/annotation/9fd76a9a-82cf-4e16-9e30-a68f49fa5948/body,date,['1895-05-15T00:00:00+00:00'],1894-95,133
https://mbdiaries.itatti.harvard.edu/annotation/2c1e9a2a-cc64-4605-8f96-80ae8cbf4c7f/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,133
https://mbdiaries.itatti.harvard.edu/annotation/9fd76a9a-82cf-4e16-9e30-a68f49fa5948/body,date,['1895-05-15T00:00:00+00:00'],1894-95,133
https://mbdiaries.itatti.harvard.edu/annotation/cb7beb0e-bcc9-471b-97b3-68c908a7af29/body,place,"['https://www.wikidata.org/wiki/Q474122', 'https://www.geonames.org/None\n\nThe original location (43.7972, 11.2947) doesn\'t match well with any of the provided candidates. While there are several locations named ""San Domenico"" in the list, none of them have coordinates close to the original location. The closest matches geographically are still quite far from the target coordinates, and none of them align well enough to be considered a confident match. Therefore, the most appropriate response is ""None"".']",1894-95,133
https://mbdiaries.itatti.harvard.edu/annotation/e0ceb3f3-158c-48a1-8c7a-95ac19c2ed0a/body,date,['1895-05-17T00:00:00+00:00'],1894-95,136
https://mbdiaries.itatti.harvard.edu/annotation/9525039a-6686-481a-b19c-8e6cde821ff6/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,136
https://mbdiaries.itatti.harvard.edu/annotation/e4d7f5d9-3a6d-49be-8b15-241b49816116/body,date,['1895-05-18T00:00:00+00:00'],1894-95,137
https://mbdiaries.itatti.harvard.edu/annotation/0860b78e-ef3e-4319-bff8-c5995b983cad/body,place,"['https://www.wikidata.org/wiki/Q3892507', 'https://www.geonames.org/9179561']",1894-95,137
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,date,['1895-05-26T00:00:00+00:00'],1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/01244a30-90a3-4bca-898b-8af45884ca97/body,place,"['https://www.wikidata.org/wiki/Q13020', 'https://www.geonames.org/3176722']",1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/86297f18-ca75-4c46-bc0e-becb822d2dba/body,place,"['https://www.wikidata.org/wiki/Q216479', 'https://www.geonames.org/3182358']",1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,date,['1895-05-26T00:00:00+00:00'],1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/ae0b4fca-a889-40bb-bed7-4ccd6cdb630a/body,place,"['https://www.wikidata.org/wiki/Q13375', 'https://www.geonames.org/3170647']",1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/2a57a839-9608-4187-81a5-6e52166c6ec3/body,place,"['https://www.wikidata.org/wiki/Q13376', 'https://www.geonames.org/3170621']",1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,date,['1895-05-26T00:00:00+00:00'],1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,date,['1895-05-26T00:00:00+00:00'],1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,date,['1895-05-26T00:00:00+00:00'],1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/8396aa50-98d7-4f0f-a150-1417419d447b/body,place,"['https://www.wikidata.org/wiki/Q216479', 'https://www.geonames.org/3182358']",1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,date,['1895-05-26T00:00:00+00:00'],1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/75e81f4a-50f4-44c7-8d2c-6295d706e324/body,place,"['https://www.wikidata.org/wiki/Q13373', 'https://www.geonames.org/3174530']",1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/26cb307e-a832-4aef-a712-75f992880a3b/body,place,"['https://www.wikidata.org/wiki/Q13373', 'https://www.geonames.org/3174530']",1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,date,['1895-05-26T00:00:00+00:00'],1894-95,138
https://mbdiaries.itatti.harvard.edu/annotation/a394850b-bb08-49e5-b26f-827d59001962/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,143
https://mbdiaries.itatti.harvard.edu/annotation/5208d5e5-59c7-4507-87d2-78d473ec3990/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,143
https://mbdiaries.itatti.harvard.edu/annotation/939956a0-c53a-4c59-ad71-193957ad969f/body,date,['1895-05-29T00:00:00+00:00'],1894-95,143
https://mbdiaries.itatti.harvard.edu/annotation/48886f1e-0a78-4640-8ea9-9296cfc562ee/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,143
https://mbdiaries.itatti.harvard.edu/annotation/68f456c8-f217-465c-85d2-2176c6172d57/body,place,"['https://www.wikidata.org/wiki/Q942605', 'https://www.geonames.org/10226947']",1894-95,146
https://mbdiaries.itatti.harvard.edu/annotation/5f07fc85-fff1-4550-8950-8cfa48a2ec6f/body,date,['1895-06-14T00:00:00+00:00'],1894-95,146
https://mbdiaries.itatti.harvard.edu/annotation/2572f08c-2e64-4aee-9b6e-6e3aa19fcd47/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,146
https://mbdiaries.itatti.harvard.edu/annotation/1b098968-6ab0-44a3-8cb1-e397ce174f80/body,date,['1895-06-13T00:00:00+00:00'],1894-95,146
https://mbdiaries.itatti.harvard.edu/annotation/76b910fa-be54-4670-b4ce-593d0cacf6cd/body,date,['1895-06-16T00:00:00+00:00'],1894-95,148
https://mbdiaries.itatti.harvard.edu/annotation/5d4d7754-c29d-49f4-9762-e0000c578862/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,148
https://mbdiaries.itatti.harvard.edu/annotation/3c551902-d49b-4cf7-860a-d7a97f0a9cc6/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,148
https://mbdiaries.itatti.harvard.edu/annotation/a3dc908f-e2b5-4254-97c4-1ce1806f1f36/body,date,['1895-06-15T00:00:00+00:00'],1894-95,148
