when,where,who
https://mbdiaries.itatti.harvard.edu/annotation/3f8edd17-f081-489b-b8e4-0cc76dd13abe/body,https://mbdiaries.itatti.harvard.edu/annotation/8c80306f-49af-47b9-8202-4f6f1d4cb6ce/body,12_event_d9f5f6c6-4f9f-9d9f-f9d6-d9f5f6c64f9f.trig
https://mbdiaries.itatti.harvard.edu/annotation/34889049-3385-4fe1-b134-052500cf1c13/body,https://mbdiaries.itatti.harvard.edu/annotation/53dcba92-2371-426e-8e4f-e524025cde45/body,178_event_f9d8f9d8-f9d8-f9d8-f9d8-f9d8f9d8f9d8.trig
https://mbdiaries.itatti.harvard.edu/annotation/460858ea-138d-4f53-90c9-a3ba53627dcf/body,https://mbdiaries.itatti.harvard.edu/annotation/d9069828-0cb2-415d-a708-566ad4252e5a/body,90_event_f6f4d9c6-9d3f-4d6a-b7c1-d5f5d3f2d9c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/7b0b6b34-fa4b-4832-81c0-6a4862974cd6/body,https://mbdiaries.itatti.harvard.edu/annotation/70eb3531-fbf9-4e0c-a1e1-00461b6dd387/body,115_event_e7b2a9c8-f9d4-4f9f-9f9d-c8f6d3b0d9a7.trig
https://mbdiaries.itatti.harvard.edu/annotation/c99967ad-b1cc-4254-a72d-26fd24e7e8f8/body,https://mbdiaries.itatti.harvard.edu/annotation/f8af9198-b1b0-4250-b7ef-68f57868cd04/body,174_event_b9f6d9d9-d8d4-4d9f-9d9d-f6f9b9f6b9f6.trig
https://mbdiaries.itatti.harvard.edu/annotation/def1d0ef-621e-4d3c-a153-1e590a8349b8/body,https://mbdiaries.itatti.harvard.edu/annotation/c357e216-983f-4a84-be18-3e5203afdd1e/body,130_event_e4b3d8f2-f8d4-4c7f-9f8e-d2c5b8a7e9c1.trig
https://mbdiaries.itatti.harvard.edu/annotation/5cb77096-2be2-4ce1-aa5e-46ecefafb963/body,https://mbdiaries.itatti.harvard.edu/annotation/a1776645-d78d-44da-b9c8-cc8aca9e13c1/body,60_event_d9d9d9d9-d9d9-d9d9-d9d9-d9d9d9d9d9d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/812f5bb9-ae09-4cce-8b2f-0c605b4035d9/body,https://mbdiaries.itatti.harvard.edu/annotation/5e5b8b1c-27e3-4898-a451-c610b9f2b599/body,159_event_a1b2c3d4-e5f6-g7h8-i9j0-klmnopqrstuv.trig
https://mbdiaries.itatti.harvard.edu/annotation/ba31a22f-478d-430c-a366-9caf331174f1/body,https://mbdiaries.itatti.harvard.edu/annotation/ceeee0c8-aa35-4489-8688-588032e5b9a1/body,216_event_e7b6d9e0-f9d5-4f9f-9f7d-5a7c3a6d7c1a.trig
https://mbdiaries.itatti.harvard.edu/annotation/493a590b-1dd8-4de1-85c4-ae2616a8e8e7/body,https://mbdiaries.itatti.harvard.edu/annotation/a0311d8b-3381-448d-9672-cee7d8184c5b/body,108_event_d8d3b7d6-a7c3-4f0b-9c6d-f2d6a9d7e9f4.trig
https://mbdiaries.itatti.harvard.edu/annotation/d44d5e1b-57ad-443d-b108-2efda984a87c/body,https://mbdiaries.itatti.harvard.edu/annotation/1422123f-e6fe-49f3-b157-639880b3aa9a/body,120_event_e7f96d7b-9b7a-4d8c-b3f0-4a6d1d8e5678.trig
https://mbdiaries.itatti.harvard.edu/annotation/a8e044ca-8004-459e-a5b2-e6d8128cc382/body,https://mbdiaries.itatti.harvard.edu/annotation/ef6343b6-394a-4a79-a805-24f0584026b6/body,16_event_f8e7a3b5-9cd4-4467-953d-5f6f3e7a7f1a.trig
https://mbdiaries.itatti.harvard.edu/annotation/ffe296fe-d498-482b-b9a6-09968039e046/body,https://mbdiaries.itatti.harvard.edu/annotation/7560e060-d8ab-44a0-b87a-08f706a83b5c/body,122_event_f7d8d9c6-5d8f-4f7f-9f7f-d8c7d5b8d9c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/None/body,https://mbdiaries.itatti.harvard.edu/annotation/2f2f70ae-5014-491c-84cc-2736707039f9/body,183_event_e4a7f7d0-f9c9-4d9f-9c7f-a0d2d9f7c9a6.trig
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,https://mbdiaries.itatti.harvard.edu/annotation/8396aa50-98d7-4f0f-a150-1417419d447b/body,138_event_d9c2f8d4-4f9f-9f7d-c8f2b9f6a1e4b9d7.trig
https://mbdiaries.itatti.harvard.edu/annotation/5de9fa04-274a-46f3-9351-0cb8ea2ff9b8/body,https://mbdiaries.itatti.harvard.edu/annotation/ff64e0b7-6a21-476f-aba4-de199d56630f/body,13_event_d8c7b787-9d5f-4a6f-9f2c-2f5a6d1d4d9b.trig
https://mbdiaries.itatti.harvard.edu/annotation/a51ae24d-38bb-4fd4-9942-52e1bdc193f2/body,https://mbdiaries.itatti.harvard.edu/annotation/6c8c0071-c743-46d4-be72-2669a17b6c1d/body,182_event_d9d4f9d6-d9d4-4d9f-9f4f-d8f9d9d4f9d6.trig
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,https://mbdiaries.itatti.harvard.edu/annotation/5062f3fd-798a-4b3d-98ca-b641be566634/body,168_event_w9x0y1z2-a3b4-c5d6-e7f8-g9h0i1j2k3l4.trig
https://mbdiaries.itatti.harvard.edu/annotation/fb04fd6a-60e2-4f80-a3af-94effdd4fd79/body,https://mbdiaries.itatti.harvard.edu/annotation/e11bd78d-ea92-4807-a0cc-c604db69e693/body,58_event_9d8f9d8f-9d8f-9d8f-9d8f-9d8f9d8f9d8f.trig
https://mbdiaries.itatti.harvard.edu/annotation/738f188d-cab8-4d84-a154-f885354d5c83/body,https://mbdiaries.itatti.harvard.edu/annotation/e25e2ba7-8560-4721-92f6-55aa6a2b1abb/body,100_event_e7b3a9c2-f5d6-4f9f-9d9e-c8d6d5b0d9a6.trig
https://mbdiaries.itatti.harvard.edu/annotation/acd0351b-3f19-4982-9df1-a4477301ba0d/body,https://mbdiaries.itatti.harvard.edu/annotation/2bebb43a-4a96-464a-98ca-7cb4c9714c4c/body,34_event_f8d3e0b7-9d3a-4f9a-b9c4-d7f5a6c1e2a1.trig
https://mbdiaries.itatti.harvard.edu/annotation/f6687479-a622-4722-b445-da4e63b15746/body,https://mbdiaries.itatti.harvard.edu/annotation/275bdc82-e877-406a-8651-41997d60dd02/body,96_event_e7d9d9a0-f9c4-4f9f-9f9d-5d6f7c5d7a7a.trig
https://mbdiaries.itatti.harvard.edu/annotation/4fdf1b16-a352-4d8b-80a9-188b694c8c7f/body,https://mbdiaries.itatti.harvard.edu/annotation/2f001695-0f56-4439-92ae-acd9f3367b8d/body,114_event_f7d5c9f6-9a6d-4a7f-b9d7-f7d9d3f5d4e2.trig
https://mbdiaries.itatti.harvard.edu/annotation/546db701-1c80-4e93-bb4b-29c994358a90/body,https://mbdiaries.itatti.harvard.edu/annotation/bf163102-90c5-462a-9905-a5a7de8cddf2/body,50_event_f6f4d7c6-a5d6-4d7f-b7f1-d8f9f6f8d5b9a.trig
https://mbdiaries.itatti.harvard.edu/annotation/c03d3d4c-1dd2-4423-b3fa-52993921a060/body,https://mbdiaries.itatti.harvard.edu/annotation/72cd4e80-d424-4d3d-8f20-6055231e5767/body,189_event_e4a7b6d7-f0c5-4f9e-9b4f-0a3c5e8d1f2a.trig
https://mbdiaries.itatti.harvard.edu/annotation/3f14b63c-074c-4ad6-9ebd-cf96cd1ae9ca/body,https://mbdiaries.itatti.harvard.edu/annotation/bb2c9b0a-aa2a-44c5-978a-a6b88d7ddbd8/body,44_event_f4d9d6f1-9d9f-4d9f-9d9f-f6d9c6f1f4d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/c72b5498-8345-45f7-8455-02c87248807f/body,https://mbdiaries.itatti.harvard.edu/annotation/992deba5-feea-4736-96ef-1f2ab7489842/body,52_event_d9f8b0d9-f8b0-d9f8-b0d9-f8b0d9f8b0d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/ef7a1405-86d3-43ea-be32-918b58955448/body,https://mbdiaries.itatti.harvard.edu/annotation/6a650d0a-3db2-4e58-b54a-301e290026e9/body,71_event_a6f7d8c2-f9f9-4d4f-9d9f-a6f5c7f4d7f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/None/body,https://mbdiaries.itatti.harvard.edu/annotation/b7ec272b-02ec-47bf-b1ff-c8b3fa52d7f9/body,5_event_f7d4b611-9af7-4941-9dc4-48bd5a11268a.trig
https://mbdiaries.itatti.harvard.edu/annotation/c3a53ea9-3185-4daf-b01c-3ec71050cdfd/body,https://mbdiaries.itatti.harvard.edu/annotation/40f05ead-d7f2-4341-9449-a3e35d46867d/body,39_event_a8b2c3d4-e5f6-g7h8-i9j0-k1l2m3n4o5p6.trig
https://mbdiaries.itatti.harvard.edu/annotation/8dde2ce7-d203-4631-a5b0-c8f3eb122f85/body,https://mbdiaries.itatti.harvard.edu/annotation/35e19999-36e7-482d-8971-60b091fb199e/body,76_event_d9c1e7b2-9d8f-4f9f-9d9d-d8f3d5a6e7b2.trig
https://mbdiaries.itatti.harvard.edu/annotation/bcd35863-7f5e-483a-b37e-e4428e0791b1/body,https://mbdiaries.itatti.harvard.edu/annotation/58f27a11-fb48-48db-9b2f-37cdf634225e/body,40_event_f6f6d7d6-9d9f-4e1f-9f5d-e6d6d9a6d9c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/34889049-3385-4fe1-b134-052500cf1c13/body,https://mbdiaries.itatti.harvard.edu/annotation/37421fc2-5417-4996-a731-e826f2541c40/body,178_event_d8f9d8f9-d8f9-d8f9-d8f9-d8f9d8f9d8f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/94701e74-6f8e-4c66-b5d7-f7d7b4173412/body,https://mbdiaries.itatti.harvard.edu/annotation/532d60df-3ad4-4fad-b5c8-191b2a0b84ee/body,20_event_f9d4d9f9-d4d9-4d9f-9c9f-c9d6d8f7a0f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/e4d7f5d9-3a6d-49be-8b15-241b49816116/body,https://mbdiaries.itatti.harvard.edu/annotation/0860b78e-ef3e-4319-bff8-c5995b983cad/body,137_event_d8d7f5d9-3a6d-49be-8b15-241b49816116.trig
https://mbdiaries.itatti.harvard.edu/annotation/9152f965-d530-4192-a39d-3a7f1f028dad/body,https://mbdiaries.itatti.harvard.edu/annotation/d2408d44-9f29-47b2-9ff9-af4a630a80c7/body,113_event_f9c6d2f1-4f9e-9d6f-f5f3-d2f1f9c6d8d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/7ee1c5fe-2408-444c-8d87-fd8ae4409506/body,https://mbdiaries.itatti.harvard.edu/annotation/a48ad31d-4c71-480a-a1e7-7fca6447c5c7/body,86_event_3e7a7f1a-5d8f-4d0b-9c9a-d8c8b6c9d9c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/b5def58f-8544-454d-adfd-97395085974a/body,https://mbdiaries.itatti.harvard.edu/annotation/70f22d93-cc68-42b0-aab0-03dab0227054/body,76_event_e7b2d9c1-9d8f-4f9f-9d9d-d8f3d5a6e7b2.trig
https://mbdiaries.itatti.harvard.edu/annotation/8011b3be-f210-4ba4-89d3-f24189916f24/body,https://mbdiaries.itatti.harvard.edu/annotation/3a3504d9-9906-4b79-842e-d540341aa80c/body,197_event_e7b6d7a0-f9d3-4c2f-9f6d-e8f6d3c2f4c2.trig
https://mbdiaries.itatti.harvard.edu/annotation/11f3f9ac-6b81-41f0-a1a2-f33e9565f389/body,https://mbdiaries.itatti.harvard.edu/annotation/95da8683-acad-461c-b793-633f7e5919e3/body,56_event_95da8683-acad-461c-b793-633f7e5919e3.trig
https://mbdiaries.itatti.harvard.edu/annotation/45d79c9f-b65b-4251-963e-f20a18f4f526/body,https://mbdiaries.itatti.harvard.edu/annotation/3b665f5c-1a1b-4e77-9ab1-90145e2f1918/body,61_event_87654321-4321-8765-4321-876543218765.trig
https://mbdiaries.itatti.harvard.edu/annotation/6c9bbf58-6b88-4d1e-992c-40b79b361832/body,https://mbdiaries.itatti.harvard.edu/annotation/e717c64b-060d-4017-b4e8-b2681409609b/body,71_event_d8d4f8b0-f9f9-4d4f-9d9f-a6f5c7f4d7f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/f8cba3ad-e216-46ec-9795-ec65548fcd9a/body,https://mbdiaries.itatti.harvard.edu/annotation/546452d1-dcee-42e1-9d30-f9cd6d7b2dfb/body,102_event_f6d3a7b0-f1c4-4d9c-9d3e-f2f6d5b6d2c5.trig
https://mbdiaries.itatti.harvard.edu/annotation/2b98f977-2f25-43a7-a3b5-a267b8d36acc/body,https://mbdiaries.itatti.harvard.edu/annotation/bda01f9f-2c8c-4a19-82de-7e8f60639b59/body,111_event_e7b6d7a1-f9d4-4f9e-9f9d-5a0c5c7d7d7a.trig
https://mbdiaries.itatti.harvard.edu/annotation/069f6ce3-dcf2-4dc3-bb00-de824eaf56a0/body,https://mbdiaries.itatti.harvard.edu/annotation/af5f72f5-fbea-413d-b5cc-f2f4af07bbe5/body,103_event_e4b5d9c7-f2f1-4f9d-9d4e-c8f6a3c2f7a6.trig
https://mbdiaries.itatti.harvard.edu/annotation/d1728967-3ce7-41d5-8d0a-c733c9786c19/body,https://mbdiaries.itatti.harvard.edu/annotation//body,94_event_d1728967-3ce7-41d5-8d0a-c733c9786c19.trig
https://mbdiaries.itatti.harvard.edu/annotation/e3c29d36-1d70-4d0d-9ab9-0ca5a42f2eec/body,https://mbdiaries.itatti.harvard.edu/annotation/a00dd74a-3fe0-44d2-b823-6df0d37157fe/body,75_event_f8f70f9e-9d6a-4c2b-8d9f-d5f6d7b6d1c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/ffe296fe-d498-482b-b9a6-09968039e046/body,https://mbdiaries.itatti.harvard.edu/annotation/1b608231-4ff8-4ad8-951b-8672862c8179/body,122_event_d7f9d9c6-5d8f-4f7f-9f7f-d8c7d5b8d9c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/03131551-6562-4bd6-965a-29b07fc1524d/body,https://mbdiaries.itatti.harvard.edu/annotation/None/body,115_event_f1f1d9d6-f9f1-4f9f-9f9d-c8f6d3b0d9a7.trig
https://mbdiaries.itatti.harvard.edu/annotation/49dee9bf-730a-4506-907e-be873f7203db/body,https://mbdiaries.itatti.harvard.edu/annotation/55a33e85-7268-4506-bda1-78e8aa8afa4c/body,5_event_a3d86ee7-ab9c-4c2d-b7d5-6174dbc6db91.trig
https://mbdiaries.itatti.harvard.edu/annotation/ac4ab8cb-56c9-4d62-a37a-86426302c800/body,https://mbdiaries.itatti.harvard.edu/annotation/a65c2d9d-8147-4613-8ea9-df47158a0c6f/body,89_event_3c8d1a0c-f8c2-4d4f-9d7e-e9d4a6d6d9a6.trig
https://mbdiaries.itatti.harvard.edu/annotation/2f505cbb-d158-4b85-ba68-6628774af0ee/body,https://mbdiaries.itatti.harvard.edu/annotation/ad8db9e3-8719-4c42-a12d-ce986ba67f16/body,28_event_1c59dc04-8d93-11e3-aef1-2401ac1d8bfc8.trig
https://mbdiaries.itatti.harvard.edu/annotation/f0568c15-5187-496e-9c1d-1ee6616a45e4/body,https://mbdiaries.itatti.harvard.edu/annotation/11cc40b0-bbf9-4807-b987-38a324e5df82/body,17_event_d8d8f7d6-9a9a-4f4b-9d9d-5c5c5c5c5c5c.trig
https://mbdiaries.itatti.harvard.edu/annotation/None/body,https://mbdiaries.itatti.harvard.edu/annotation/8c63c442-c542-4bab-bf43-2ec7ae95ac26/body,64_event_3e7b2bf8-5d9f-4d9e-9d1d-e0d2b3a8d4ba.trig
https://mbdiaries.itatti.harvard.edu/annotation/e497dce9-05c4-44d4-a843-c3c8b0fdff76/body,https://mbdiaries.itatti.harvard.edu/annotation/7bfb3623-42af-456e-a140-212882397e77/body,42_event_3e7d4cc9-4ee7-4e80-b556-d6c6cdb6d5bf.trig
https://mbdiaries.itatti.harvard.edu/annotation/cb9acab5-5acb-46b2-90eb-3dd6bc3b40b5/body,https://mbdiaries.itatti.harvard.edu/annotation/c5d6df3d-190a-4552-a5cc-bc33953cd34a/body,16_event_d7d9c7d7-7f2b-4a76-9f5d-1d6f7d9d3e7a.trig
https://mbdiaries.itatti.harvard.edu/annotation/6d4b64df-b64b-40a3-9d05-f44e570ea88d/body,https://mbdiaries.itatti.harvard.edu/annotation/ef53fb67-cc0c-4b9f-a46e-0b839163be07/body,74_event_f3f3f3f3-f3f3-4f3f-bf3f-f3f3f3f3f3f3.trig
https://mbdiaries.itatti.harvard.edu/annotation/6931fc96-86fe-4163-8204-7fdfe4baaf51/body,https://mbdiaries.itatti.harvard.edu/annotation/6df257fb-8a52-41c5-9d6a-f8a8f56437d0/body,90_event_b8f4d9c6-9d3f-4d6a-b7c1-d5f5d3f2d9c8.trig
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,https://mbdiaries.itatti.harvard.edu/annotation/f3f4b4ca-1b98-4302-a769-8581ead1f094/body,161_event_a9d9e9e7-d4c6-9919-4c38-9f2dab2b9a9d.trig
https://mbdiaries.itatti.harvard.edu/annotation/939956a0-c53a-4c59-ad71-193957ad969f/body,https://mbdiaries.itatti.harvard.edu/annotation/5208d5e5-59c7-4507-87d2-78d473ec3990/body,143_event_d8c7e7a1-f9a8-4f0e-9f7a-355d6b1f6e1e.trig
https://mbdiaries.itatti.harvard.edu/annotation/3c758d07-35b3-456f-9876-d8da59aae913/body,https://mbdiaries.itatti.harvard.edu/annotation/d900cd52-a4f1-4429-92fd-3d573f0834da/body,184_event_e8d3c1b6-a0f9-4d6e-8d7a-4f8fb9d2f6e8.trig
https://mbdiaries.itatti.harvard.edu/annotation/None/body,https://mbdiaries.itatti.harvard.edu/annotation/a394850b-bb08-49e5-b26f-827d59001962/body,143_event_f8e1a9c2-9d5c-4f9e-9d3a-d8f6d9a6c7e4.trig
https://mbdiaries.itatti.harvard.edu/annotation/21ee8b51-eaa2-4182-be8d-7466cd693329/body,https://mbdiaries.itatti.harvard.edu/annotation/None/body,78_event_21ee8b51-eaa2-4182-be8d-7466cd693329.trig
https://mbdiaries.itatti.harvard.edu/annotation/b98869f3-a43c-47d8-9ecf-06e34347da17/body,https://mbdiaries.itatti.harvard.edu/annotation/95909675-52cb-437c-b0fe-70466c273f29/body,163_event_d8d7e9d6-f6c4-4f9e-9d8f-0a7d5b8d1f7a.trig
https://mbdiaries.itatti.harvard.edu/annotation/497fd0b4-6bfa-4a2f-9865-bc77b3bcaacd/body,https://mbdiaries.itatti.harvard.edu/annotation/48310a77-4a53-40af-b099-1382787b0d81/body,23_event_87654321-4321-8765-4321-876543218765.trig
https://mbdiaries.itatti.harvard.edu/annotation/ba583b42-2916-4897-a8c9-0df3d2aec1f2/body,https://mbdiaries.itatti.harvard.edu/annotation/37185980-1caa-4452-b747-c1855e87442a/body,85_event_d7a6f7d0-f9d5-4f9f-9d9f-f9d5f9d5f9d5.trig
https://mbdiaries.itatti.harvard.edu/annotation/d4d08683-f681-4f11-bf2e-f8dc6d793170/body,https://mbdiaries.itatti.harvard.edu/annotation/c60fa899-b0eb-4739-a9a8-e1c56fc0e61f/body,27_event_e4a7b8d2-f1c9-4d9f-9f7e-a0d6e9e6f3a1.trig
https://mbdiaries.itatti.harvard.edu/annotation/2f29df9f-4f48-41e8-a7b3-9bff9bbc74a1/body,https://mbdiaries.itatti.harvard.edu/annotation/a0311d8b-3381-448d-9672-cee7d8184c5b/body,108_event_f8b1a0c6-9a6d-4d8f-9f7d-4d6c8f9f3a4e.trig
https://mbdiaries.itatti.harvard.edu/annotation/b8795200-39b8-45e4-ada7-bd35d67b8623/body,https://mbdiaries.itatti.harvard.edu/annotation/7e02915f-749f-4457-89b0-4c4d1dec444b/body,49_event_12345678-abcd-1234-ef00-567890abcdef.trig
https://mbdiaries.itatti.harvard.edu/annotation/71a4fcd4-0369-4b42-a322-f7628ff4e6b3/body,https://mbdiaries.itatti.harvard.edu/annotation/c11d35d7-2dda-4c8e-b627-bbabf8d36b71/body,46_event_a3f6d5c0-f9d3-4f8f-9f7c-0d9c8f6d1d3b.trig
https://mbdiaries.itatti.harvard.edu/annotation/a1a458e6-9d96-4d4f-a2dc-4df551b252ca/body,https://mbdiaries.itatti.harvard.edu/annotation/0408aa2f-d53d-421b-936b-e12e6836fc73/body,9_event_d8d8f7d6-a7c0-4c36-9c4d-2d5f3a7c7f9b.trig
https://mbdiaries.itatti.harvard.edu/annotation/b8f66332-43b1-47e7-b5b3-b799915cc935/body,https://mbdiaries.itatti.harvard.edu/annotation/6dc4b60e-e4f8-4ac5-8583-2deaaeb1ad7f/body,84_event_a0d7f9b1-f8c4-4f9f-9f9a-d8a6f6e5c2b9.trig
https://mbdiaries.itatti.harvard.edu/annotation/7d14051a-b61d-45fd-a964-576fb361451d/body,https://mbdiaries.itatti.harvard.edu/annotation/9089a79f-267d-43a0-a1b5-d7d14825a83f/body,200_event_e7b6d7a8-f9d4-4f9f-9f7d-2c5f6c8f7d2a.trig
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,https://mbdiaries.itatti.harvard.edu/annotation/a5b42ee5-113d-4bf1-8021-1794717b72ed/body,168_event_m5n6o7p8-q9r0-s1t2-u3v4-w5x6y7z8a9b0.trig
https://mbdiaries.itatti.harvard.edu/annotation/7cdd6e33-6cb4-4116-b75a-3e56a6bdadef/body,https://mbdiaries.itatti.harvard.edu/annotation/7f3587c6-389f-4672-8a29-a3876b0f7bff/body,32_event_e4a7b6d1-f2c3-4ff7-9b7e-8d8abf3c7d4a.trig
https://mbdiaries.itatti.harvard.edu/annotation/9d374e76-e472-42d9-b1d4-339667b841a8/body,https://mbdiaries.itatti.harvard.edu/annotation/38d51d1c-d8b5-49fd-92ec-4ccc8cdea7d5/body,7_event_3f8d7b8c-f8f0-4c9a-9d1a-31b34e7f7a3a.trig
https://mbdiaries.itatti.harvard.edu/annotation/51c83709-0060-49cd-acd4-4364deab7f03/body,https://mbdiaries.itatti.harvard.edu/annotation/d8f95f3d-3b90-4733-b317-081ec274273c/body,86_event_d8d7f9c0-9d6f-4f9f-9d9f-f6d3d6f2d6f2.trig
https://mbdiaries.itatti.harvard.edu/annotation/72b77e9f-b663-47f0-98c1-f2ed01ea829a/body,https://mbdiaries.itatti.harvard.edu/annotation/f68393e7-61e5-4df4-93e9-f4a883944b4e/body,121_event_e5aab238-ac57-4d95-86ae-d1d5109d4842.trig
https://mbdiaries.itatti.harvard.edu/annotation/9152f965-d530-4192-a39d-3a7f1f028dad/body,https://mbdiaries.itatti.harvard.edu/annotation/b6d8a6e8-9206-41c3-8420-610784130a23/body,113_event_3e7b2d1a-f9a3-4f9d-9f8f-b8a5d9f9d7c4.trig
https://mbdiaries.itatti.harvard.edu/annotation/1e72ca4a-ed71-433a-998e-49cc9c628b74/body,https://mbdiaries.itatti.harvard.edu/annotation/752b3fc8-689f-4e6d-a466-93146d039d00/body,164_event_d8d8f7b0-9a9e-4c0e-9f6f-d1b4d9f6e5c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,https://mbdiaries.itatti.harvard.edu/annotation/e2ef95e0-44ad-47cb-88c8-f143bef98480/body,168_event_f7a7d4c6-f9d4-4d8f-b7c5-2f0c6d3d7a2b.trig
https://mbdiaries.itatti.harvard.edu/annotation/3f14b63c-074c-4ad6-9ebd-cf96cd1ae9ca/body,https://mbdiaries.itatti.harvard.edu/annotation/690542cf-702e-4b66-bb34-cdf2e8e9cb8f/body,44_event_d6f1f4d9-9f9d-4d9f-9d9f-f6d9c6f1f4d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/ad399d16-7e3f-4949-805b-7ef92b0d4d2b/body,https://mbdiaries.itatti.harvard.edu/annotation/0567fea8-7234-46d1-9e85-729d06c6eb5a/body,65_event_3a9d2d0e-f9c4-4f9f-9f0c-2f5e1d6e1234.trig
https://mbdiaries.itatti.harvard.edu/annotation/229321f4-c492-44be-b62a-27536ec627e5/body,https://mbdiaries.itatti.harvard.edu/annotation/f9a45197-fea9-4e38-9984-f95a8708edc9/body,79_event_f0f0f0f0-f0f0-f0f0-f0f0-f0f0f0f0f0f0.trig
https://mbdiaries.itatti.harvard.edu/annotation/94f19951-569a-4c6b-be4a-1127612190b5/body,https://mbdiaries.itatti.harvard.edu/annotation/addf2153-d9eb-4c1f-9c0e-190de7f19af9/body,17_event_3c8d5a8e-f8d5-4a9e-9d4a-0bea57a93b5a.trig
https://mbdiaries.itatti.harvard.edu/annotation/2fad196a-32e6-4200-ad72-39327713f70e/body,https://mbdiaries.itatti.harvard.edu/annotation/572ce5ac-ee47-4535-aacd-598f64a4799f/body,75_event_d8d8f7d4-9a6f-4e5b-9d9c-f1c7d5d3d9a0.trig
https://mbdiaries.itatti.harvard.edu/annotation/cf705a98-4170-4e0a-afd6-72796c76435c/body,https://mbdiaries.itatti.harvard.edu/annotation/496baee2-b7d0-4051-8bab-b8666e91ef30/body,40_event_b2b2d7d6-9d9f-4e1f-9f5d-e6d6d9a6d9c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/6be2a946-1e55-4080-93f8-7200b6903ea5/body,https://mbdiaries.itatti.harvard.edu/annotation/1b6fce60-5141-4672-a547-c473e12e8f4a/body,33_event_3e7a7d1c-5c9f-4b8f-9f7e-2d1c6f9d7a3b.trig
https://mbdiaries.itatti.harvard.edu/annotation/3c758d07-35b3-456f-9876-d8da59aae913/body,https://mbdiaries.itatti.harvard.edu/annotation/1fcd6e49-3308-4c60-8944-06920c2b221c/body,184_event_f9a6d3e2-a1e5-4d5b-9f8c-f7d2c3b6e8a0.trig
https://mbdiaries.itatti.harvard.edu/annotation/6fc800ae-3bda-4e86-8ece-9bccc688f027/body,https://mbdiaries.itatti.harvard.edu/annotation/9473b0ad-d59b-4b1b-8e4f-8c4b8804bdb3/body,182_event_e6d8d9d4-f9d6-4d9f-9f4f-d8f9d9d4f9d6.trig
https://mbdiaries.itatti.harvard.edu/annotation/9975ab28-d94e-4451-b173-0967e78be52a/body,https://mbdiaries.itatti.harvard.edu/annotation/b6522747-ef6e-4537-aba3-ff24817734df/body,188_event_f8e4d5b1-d2f6-4c8f-b9c4-f0d3a9d7e456.trig
https://mbdiaries.itatti.harvard.edu/annotation/g3h4i5j6-k7l8-m9n0-o1p2-q3r4s5t6u7v8/body,https://mbdiaries.itatti.harvard.edu/annotation/275bdc82-e877-406a-8651-41997d60dd02/body,96_event_q7r8s9t0-u1v2-w3x4-y5z6-a7b8c9d0e1f2.trig
https://mbdiaries.itatti.harvard.edu/annotation/57c1caff-a6ac-4329-9be4-591adf3cce60/body,https://mbdiaries.itatti.harvard.edu/annotation/781eaabc-205d-4036-acf5-8c27b8e2fd2f/body,184_event_f8fb9d2f-6e8d-3c1b-6a0f-94d6e8d7a4f8.trig
https://mbdiaries.itatti.harvard.edu/annotation/405fba0e-72cd-4326-86c2-38e41a72df45/body,https://mbdiaries.itatti.harvard.edu/annotation/b83022f0-e72e-4e14-b3c6-d161df23f0bc/body,154_event_13572468-2468-8642-6842-468024681357.trig
https://mbdiaries.itatti.harvard.edu/annotation/6d4b64df-b64b-40a3-9d05-f44e570ea88d/body,https://mbdiaries.itatti.harvard.edu/annotation/c349546e-a3c8-4b26-ac76-4651883fc556/body,74_event_f2f2f2f2-f2f2-4f2f-bf2f-f2f2f2f2f2f2.trig
